Date,open,high,low,close,volume,overnightSHIBOR,CPI,GDP,PPI
7/27/2012,2353.942,2364.984,2341.293,2349.108,3109052500,2.6,0.2,117593.9,0.27
7/30/2012,2350.782,2367.029,2333.999,2335.793,3048485100,2.5283,0.2,117593.9,0.27
7/31/2012,2336.882,2350.071,2329.505,2332.922,3209972300,2.5983,0.1,117593.9,-0.77
8/1/2012,2332.129,2371.122,2331.949,2358.651,3142084800,2.6192,0.1,117593.9,-0.77
8/2/2012,2354.073,2358.559,2325.608,2334.882,3151615900,2.5375,0.1,117593.9,-0.77
8/3/2012,2340.25,2354.156,2329.934,2353.737,2976978500,2.5033,0.1,117593.9,-0.77
8/6/2012,2350.117,2388.363,2348.119,2385.611,4182066500,2.4783,0.1,117593.9,-0.77
8/7/2012,2383.257,2390.782,2379.452,2388.873,3828548900,2.5344,0.1,117593.9,-0.77
8/8/2012,2390.959,2405.183,2382.825,2389.795,3781045100,2.5483,0.1,117593.9,-0.77
8/9/2012,2388.43,2412.142,2378.854,2411.7,3565895100,2.5992,0.1,117593.9,-0.77
8/10/2012,2409.937,2413.423,2395.912,2399.751,3470299500,2.6592,0.1,117593.9,-0.77
8/13/2012,2394.504,2394.504,2350.808,2351.931,4478354600,2.4342,0.1,117593.9,-0.77
8/14/2012,2352.659,2357.847,2324.906,2357.016,3985006600,2.675,0.1,117593.9,-0.77
8/15/2012,2350.022,2350.022,2330.15,2331.615,3058017600,3.1117,0.1,117593.9,-0.77
8/16/2012,2327.91,2335.397,2317.061,2319.67,2590290500,3.0942,0.1,117593.9,-0.77
8/17/2012,2318.432,2322.885,2295.158,2313.476,2606571700,3.175,0.1,117593.9,-0.77
8/20/2012,2294.901,2307.406,2279.946,2301.788,2740203300,3.3525,0.1,117593.9,-0.77
8/21/2012,2301.932,2327.375,2296.551,2313.703,3489510000,3.49,0.1,117593.9,-0.77
8/22/2012,2315.14,2317.373,2285.755,2295.586,3170841200,3.08,0.1,117593.9,-0.77
8/23/2012,2298.18,2311.653,2285.367,2302.199,3133534200,3.055,0.1,117593.9,-0.77
8/24/2012,2295.684,2299.298,2274.566,2275.677,3186959100,2.6983,0.1,117593.9,-0.77
8/27/2012,2268.485,2268.485,2228.151,2228.204,3738619100,2.6975,0.1,117593.9,-0.77
8/28/2012,2226.898,2250.6,2222.001,2238.411,3377361500,2.7001,0.1,117593.9,-0.77
8/29/2012,2230.199,2240.112,2214.429,2214.814,2901064800,2.5992,0.1,117593.9,-0.77
8/30/2012,2204.515,2223.195,2188.724,2211.37,3549131000,2.3838,0.1,117593.9,-0.77
8/31/2012,2205.573,2218.866,2203.123,2204.868,2596498600,2.0657,0.6,117593.9,-0.52
9/3/2012,2201.123,2236.563,2197.708,2228.369,3854859200,2.05,0.6,117593.9,-0.52
9/4/2012,2231.716,2234.875,2199.509,2204.407,3485268800,2.0075,0.6,117593.9,-0.52
9/5/2012,2199.743,2209.536,2186.962,2199.875,3475182400,2.1375,0.6,117593.9,-0.52
9/6/2012,2204.436,2218.68,2199.857,2217.823,3169588400,2.1237,0.6,117593.9,-0.52
9/7/2012,2233.912,2341.522,2233.912,2317.179,9452976400,2.1253,0.6,117593.9,-0.52
9/10/2012,2320.557,2334.496,2313.572,2326.666,6533055400,2.2992,0.6,117593.9,-0.52
9/11/2012,2316.532,2316.532,2294.82,2311.89,4626071900,2.4992,0.6,117593.9,-0.52
9/12/2012,2325.925,2337.196,2298.297,2320.071,4962251800,2.5983,0.6,117593.9,-0.52
9/13/2012,2316.679,2325.534,2298.367,2298.461,4204984900,2.6833,0.6,117593.9,-0.52
9/14/2012,2324.012,2332.417,2298.83,2315.542,6157181400,2.6732,0.6,117593.9,-0.52
9/17/2012,2312.055,2314.989,2258.182,2258.705,4898473400,2.715,0.6,117593.9,-0.52
9/18/2012,2249.425,2253.144,2228.042,2235.239,3322869600,2.9217,0.6,117593.9,-0.52
9/19/2012,2237.218,2249.243,2229.489,2246.236,3434970600,3.5008,0.6,117593.9,-0.52
9/20/2012,2236.191,2236.191,2194.221,2195.951,4254577900,3.9992,0.6,117593.9,-0.52
9/21/2012,2190.327,2217.473,2186.53,2199.063,3812059300,4.2892,0.6,117593.9,-0.52
9/24/2012,2183.969,2225.805,2172.879,2215.516,3750168600,4.3892,0.6,117593.9,-0.52
9/25/2012,2209.975,2225.334,2202.376,2210.154,2787701900,4.5,0.6,117593.9,-0.52
9/26/2012,2208.906,2216.824,2181.083,2184.891,2745462600,2.9975,0.6,117593.9,-0.52
9/27/2012,2186.004,2266.297,2185.766,2251.717,5301690000,2.9992,0.6,117593.9,-0.52
9/28/2012,2235.057,2297.033,2234.323,2293.106,5787582500,2.4758,0.6,117593.9,-0.52
10/8/2012,2291.961,2305.18,2258.11,2270.054,3553442400,3.7192,0.3,138622.2,-0.06
10/9/2012,2281.753,2327.727,2281.753,2320.157,5254888700,3.3635,0.3,138622.2,-0.06
10/10/2012,2314.593,2325.749,2304.608,2324.117,4268623800,2.65,0.3,138622.2,-0.06
10/11/2012,2315.897,2321.352,2300.934,2302.533,4130065500,2.4475,0.3,138622.2,-0.06
10/12/2012,2311.284,2332.149,2287.009,2304.531,3687414500,2.4228,0.3,138622.2,-0.06
10/15/2012,2306.006,2307.882,2278.457,2294.857,2865174600,2.0408,0.3,138622.2,-0.06
10/16/2012,2293.244,2315.453,2287.59,2298.162,3205967900,2.2058,0.3,138622.2,-0.06
10/17/2012,2307.358,2312.173,2280.818,2300.803,3334940900,2.2192,0.3,138622.2,-0.06
10/18/2012,2307.487,2341.12,2305.883,2336.077,5061510000,2.1943,0.3,138622.2,-0.06
10/19/2012,2335.105,2342.527,2328.733,2332.47,3592773200,2.1958,0.3,138622.2,-0.06
10/22/2012,2320.468,2347.895,2315.895,2341.592,3436828600,2.2435,0.3,138622.2,-0.06
10/23/2012,2340.89,2344.044,2309.252,2312.077,3722127200,2.3446,0.3,138622.2,-0.06
10/24/2012,2303.401,2321.43,2302.169,2307.779,3754244500,2.7633,0.3,138622.2,-0.06
10/25/2012,2306.733,2322.917,2288.601,2291.239,4435153100,2.7092,0.3,138622.2,-0.06
10/26/2012,2291.31,2293.176,2237.059,2247.907,4090051900,3.315,0.3,138622.2,-0.06
10/29/2012,2241.802,2248.139,2227.646,2235.854,2758132500,4.4292,0.3,138622.2,-0.06
10/30/2012,2236.316,2257.951,2231.776,2239.882,3408312500,3.0585,0.3,138622.2,-0.06
10/31/2012,2241.432,2256.095,2233.684,2254.82,3716979500,2.955,-0.1,138622.2,0.16
11/1/2012,2256.609,2305.629,2256.412,2297.884,5076172900,3.0433,-0.1,138622.2,0.16
11/2/2012,2297.898,2309.666,2284.719,2306.774,3983328800,2.6758,-0.1,138622.2,0.16
11/5/2012,2302.742,2318.231,2290.135,2301.88,3951037200,2.6933,-0.1,138622.2,0.16
11/6/2012,2301.98,2304.048,2260.507,2292.206,3928062700,2.5267,-0.1,138622.2,0.16
11/7/2012,2288.763,2300.893,2277.02,2287.505,3306740300,2.5688,-0.1,138622.2,0.16
11/8/2012,2269.582,2275.401,2245.4,2245.405,3542647500,2.5748,-0.1,138622.2,0.16
11/9/2012,2241.756,2252.196,2235.231,2240.924,3050696800,2.6183,-0.1,138622.2,0.16
11/12/2012,2242.96,2254.703,2232.742,2251.848,3472168500,2.5221,-0.1,138622.2,0.16
11/13/2012,2250.842,2250.842,2208.723,2212.44,3408370400,2.32,-0.1,138622.2,0.16
11/14/2012,2213.086,2225.124,2205.996,2223.11,2675879000,2.2974,-0.1,138622.2,0.16
11/15/2012,2210.751,2220.987,2193.516,2193.623,2831915100,2.2775,-0.1,138622.2,0.16
11/16/2012,2189.511,2191.611,2162.976,2177.24,3024778600,2.2775,-0.1,138622.2,0.16
11/19/2012,2175.184,2176.492,2149.538,2174.985,2697866600,2.154,-0.1,138622.2,0.16
11/20/2012,2180.205,2184.334,2163.527,2164.881,2394891600,2.2422,-0.1,138622.2,0.16
11/21/2012,2165.408,2195.461,2151.38,2194.896,3050848200,2.3042,-0.1,138622.2,0.16
11/22/2012,2181.179,2185.577,2169.657,2177.546,2291235100,2.315,-0.1,138622.2,0.16
11/23/2012,2184.409,2202.47,2179.727,2192.676,2866749300,2.2525,-0.1,138622.2,0.16
11/26/2012,2187.24,2191.359,2172.1,2175.599,2474269600,2.2992,-0.1,138622.2,0.16
11/27/2012,2168.589,2173.464,2150.222,2150.638,3194674600,2.3108,-0.1,138622.2,0.16
11/28/2012,2142.5,2144.802,2126.03,2129.161,3000933900,2.315,-0.1,138622.2,0.16
11/29/2012,2128.803,2140.877,2114.477,2115.676,2967062500,2.3148,-0.1,138622.2,0.16
11/30/2012,2114.244,2142.856,2109.963,2139.661,3640691100,2.2533,0.1,138622.2,-0.12
12/3/2012,2136.696,2152.608,2108.149,2108.85,4018676200,2.258,0.1,138622.2,-0.12
12/4/2012,2104.928,2135.662,2102.135,2131.473,3622591500,2.25,0.1,138622.2,-0.12
12/5/2012,2128.387,2219.094,2126.793,2207.878,8248710300,2.25,0.1,138622.2,-0.12
12/6/2012,2205.605,2216.976,2191.227,2203.602,4857468900,2.2399,0.1,138622.2,-0.12
12/7/2012,2203.887,2250.529,2198.107,2246.757,7616974800,2.2503,0.1,138622.2,-0.12
12/10/2012,2254.915,2276.28,2250.437,2271.046,7337547500,2.249,0.1,138622.2,-0.12
12/11/2012,2263.209,2274.994,2254.299,2258.5,5146870300,2.25,0.1,138622.2,-0.12
12/12/2012,2257.73,2273.211,2247.953,2267.767,4500645400,2.26,0.1,138622.2,-0.12
12/13/2012,2260.601,2266.721,2242.557,2242.635,4194210000,2.2747,0.1,138622.2,-0.12
12/14/2012,2245.636,2357.106,2245.636,2355.865,11089256200,2.2559,0.1,138622.2,-0.12
12/17/2012,2359.201,2380.001,2358.664,2366.7,9408819500,2.256,0.1,138622.2,-0.12
12/18/2012,2361.095,2398.63,2347.077,2368.12,8578484900,2.28,0.1,138622.2,-0.12
12/19/2012,2362.802,2387.142,2358.033,2371.109,6329253000,2.2775,0.1,138622.2,-0.12
12/20/2012,2361.322,2391.924,2346.55,2384.816,6565546200,2.638,0.1,138622.2,-0.12
12/21/2012,2386.376,2414.223,2365.032,2372.002,6871415800,2.42,0.1,138622.2,-0.12
12/24/2012,2368.007,2396.725,2367.038,2381.217,5308700400,2.3,0.1,138622.2,-0.12
12/25/2012,2373.88,2459.302,2365.41,2448.395,9550235000,2.3,0.1,138622.2,-0.12
12/26/2012,2445.987,2458.007,2441.642,2457.619,7159182800,2.303,0.1,138622.2,-0.12
12/27/2012,2464.779,2479.792,2443.681,2444.594,7325506700,2.2925,0.1,138622.2,-0.12
12/28/2012,2448.076,2481.592,2444.381,2480.049,6716632100,2.286,0.1,138622.2,-0.12
12/31/2012,2485.559,2522.952,2485.559,2522.952,8200229300,3.866,0.8,152468.9,-0.06
1/4/2013,2551.814,2558.529,2498.892,2524.409,9798818200,2.557,0.8,152468.9,-0.06
1/7/2013,2518.047,2545.969,2511.603,2535.985,7516799300,2.1529,0.8,152468.9,-0.06
1/8/2013,2534.647,2540.513,2502.49,2525.33,7183710000,2.145,0.8,152468.9,-0.06
1/9/2013,2518.104,2534.239,2504.299,2526.126,7023117000,2.107,0.8,152468.9,-0.06
1/10/2013,2525.59,2553.352,2513.729,2530.569,7108586200,2.108,0.8,152468.9,-0.06
1/11/2013,2533.495,2539.794,2473.696,2483.23,7423917600,2.104,0.8,152468.9,-0.06
1/14/2013,2474.176,2583.625,2473.998,2577.725,9355409100,2.078,0.8,152468.9,-0.06
1/15/2013,2579.132,2605.41,2576.919,2595.856,9862080500,2.105,0.8,152468.9,-0.06
1/16/2013,2591.365,2600.093,2540.521,2577.092,9353608400,2.071,0.8,152468.9,-0.06
1/17/2013,2570.711,2575.058,2539.674,2552.758,6991523900,2.029,0.8,152468.9,-0.06
1/18/2013,2568.692,2607.446,2553.451,2595.439,7794030300,1.979,0.8,152468.9,-0.06
1/21/2013,2605.649,2611.201,2582.652,2610.898,8413374200,1.958,0.8,152468.9,-0.06
1/22/2013,2610.392,2620.025,2578.181,2596.898,10576627500,1.927,0.8,152468.9,-0.06
1/23/2013,2588.198,2611.409,2576.362,2607.456,7573944400,1.9409,0.8,152468.9,-0.06
1/24/2013,2606.427,2663.404,2564.206,2582.755,11127717200,2.0665,0.8,152468.9,-0.06
1/25/2013,2580.881,2591.513,2567.107,2571.674,5848735900,2.103,0.8,152468.9,-0.06
1/28/2013,2577.267,2651.967,2577.267,2651.863,9127479000,2.1,0.8,152468.9,-0.06
1/29/2013,2655.377,2685.531,2646.154,2675.866,10104022900,2.1,0.8,152468.9,-0.06
1/30/2013,2678.433,2689.683,2662.062,2688.711,9987499000,2.1,0.8,152468.9,-0.06
1/31/2013,2690.951,2696.881,2671.33,2686.882,9674010100,2.31,1.0103,152468.9,0.24
2/1/2013,2677.187,2744.322,2671.274,2743.324,10387951500,2.6745,1.0103,152468.9,0.24
2/4/2013,2753.688,2768.504,2731.08,2748.028,12793917900,2.833,1.0103,152468.9,0.24
2/5/2013,2727.93,2779.953,2725.362,2771.675,11613081900,3.25,1.0103,152468.9,0.24
2/6/2013,2771.908,2787.456,2765.743,2775.844,8277927100,3.596,1.0103,152468.9,0.24
2/7/2013,2771.53,2775.974,2722.874,2759.87,8997814200,3.6463,1.0103,152468.9,0.24
2/8/2013,2755.649,2791.303,2747.946,2771.725,7742964400,2.715,1.0103,152468.9,0.24
2/18/2013,2784.065,2787.74,2731.506,2737.471,7643822700,1.866,1.0103,152468.9,0.24
2/19/2013,2735.045,2740.739,2674.339,2685.606,8062643100,1.8693,1.0103,152468.9,0.24
2/20/2013,2686.093,2703.098,2665.231,2702.635,7001937700,1.8798,1.0103,152468.9,0.24
2/21/2013,2675.741,2675.741,2584.758,2610.549,10065798400,2.018,1.0103,152468.9,0.24
2/22/2013,2607.65,2618.483,2591.146,2596.604,6020485200,2.2,1.0103,152468.9,0.24
2/25/2013,2607.149,2628.696,2590.787,2604.96,5316194200,2.386,1.0103,152468.9,0.24
2/26/2013,2587.375,2631.094,2564.672,2567.595,8000306500,3.69,1.0103,152468.9,0.24
2/27/2013,2576.046,2615.249,2569.38,2594.677,6322674300,3.932,1.0103,152468.9,0.24
2/28/2013,2611.94,2673.711,2593.997,2673.327,8692259500,4.011,1.0564,152468.9,0.15
3/1/2013,2671.842,2680.854,2626.995,2668.836,7334375300,4.136,1.0564,152468.9,0.15
3/4/2013,2619.42,2619.574,2528.694,2545.715,11061910300,3.2935,1.0564,152468.9,0.15
3/5/2013,2547.893,2623.171,2541.766,2622.807,8966115200,3.018,1.0564,152468.9,0.15
3/6/2013,2634.87,2658.139,2620.431,2650.202,9582965200,2.858,1.0564,152468.9,0.15
3/7/2013,2639.783,2658.969,2592.867,2619.479,9408266600,2.486,1.0564,152468.9,0.15
3/8/2013,2622.684,2632.624,2601.961,2606.927,5942955700,2.468,1.0564,152468.9,0.15
3/11/2013,2600.278,2611.652,2574.172,2592.372,5094643600,2.2315,1.0564,152468.9,0.15
3/12/2013,2590.391,2619.512,2530.251,2555.615,7193514100,2.095,1.0564,152468.9,0.15
3/13/2013,2551.726,2556.773,2515.058,2527.486,5643046000,2.072,1.0564,152468.9,0.15
3/14/2013,2517.745,2546.699,2514.463,2534.273,4760575600,2.057,1.0564,152468.9,0.15
3/15/2013,2533.722,2600.091,2504.458,2539.873,8137218500,2.064,1.0564,152468.9,0.15
3/18/2013,2526.077,2544.619,2499.828,2502.493,5981277800,2.524,1.0564,152468.9,0.15
3/19/2013,2507.396,2532.07,2491.854,2525.097,5453647600,2.248,1.0564,152468.9,0.15
3/20/2013,2526.968,2610.174,2526.83,2610.174,9070062200,2.051,1.0564,152468.9,0.15
3/21/2013,2611.58,2626.538,2598.509,2614.988,6955275600,1.938,1.0564,152468.9,0.15
3/22/2013,2612.256,2625.531,2603.344,2618.308,5564714100,1.807,1.0564,152468.9,0.15
3/25/2013,2628.407,2641.609,2607.613,2613.097,5626140200,1.6841,1.0564,152468.9,0.15
3/26/2013,2601.964,2607.357,2554.974,2575.05,6396296100,1.674,1.0564,152468.9,0.15
3/27/2013,2575.726,2611.939,2566.345,2583.53,5690651700,1.741,1.0564,152468.9,0.15
3/28/2013,2535.988,2535.988,2495.083,2499.302,8757840500,1.75,1.0564,152468.9,0.15
3/29/2013,2502.782,2509.109,2482.488,2495.083,5240213700,2.684,1.0564,152468.9,0.15
4/1/2013,2486.428,2507.825,2483.732,2493.187,4734602200,1.9915,-0.9132,129747,-0.03
4/2/2013,2495.843,2524.463,2475,2486.391,5568415200,2.019,-0.9132,129747,-0.03
4/3/2013,2493.877,2507.143,2474.927,2483.547,4556422100,2.093,-0.9132,129747,-0.03
4/8/2013,2443.24,2473.309,2429.5,2472.299,5329677200,2.1808,-0.9132,129747,-0.03
4/9/2013,2477.29,2505.294,2477.29,2489.43,5238982400,2.14,-0.9132,129747,-0.03
4/10/2013,2487.984,2495.572,2466.19,2485.309,4750491300,2.1235,-0.9132,129747,-0.03
4/11/2013,2502.5,2508.593,2476.396,2477.876,4298995800,2.0669,-0.9132,129747,-0.03
4/12/2013,2476.322,2489.118,2460.182,2462.112,3991727800,2.0238,-0.9132,129747,-0.03
4/15/2013,2453.967,2461.668,2430.149,2436.818,4653973400,2.0533,-0.9132,129747,-0.03
4/16/2013,2419.508,2461.046,2416.617,2459.592,5528061300,2.017,-0.9132,129747,-0.03
4/17/2013,2457.881,2465.202,2437.345,2458.473,4469216400,2.0138,-0.9132,129747,-0.03
4/18/2013,2440.707,2478.413,2434.73,2464.851,4286070700,2.208,-0.9132,129747,-0.03
4/19/2013,2469.951,2542.453,2469.323,2533.827,7552087600,2.503,-0.9132,129747,-0.03
4/22/2013,2525.113,2539.046,2518.257,2530.67,6251188300,2.637,-0.9132,129747,-0.03
4/23/2013,2532.201,2532.201,2448.2,2449.471,6065398200,2.97,-0.9132,129747,-0.03
4/24/2013,2452.781,2511.202,2446.587,2495.579,6305091600,4.061,-0.9132,129747,-0.03
4/25/2013,2486.857,2505.482,2456.566,2467.875,6055792700,4.291,-0.9132,129747,-0.03
4/26/2013,2477.724,2488.585,2439.796,2447.306,4712337800,3,-0.9132,129747,-0.03
5/2/2013,2434.603,2453.749,2423.077,2449.639,4701608800,2.8,0.2351,129747,-0.55
5/3/2013,2457.543,2521.119,2457.543,2492.912,6233009100,3,0.2351,129747,-0.55
5/6/2013,2502.978,2533.855,2500.455,2525.983,6041878000,2.78,0.2351,129747,-0.55
5/7/2013,2519.364,2539.298,2507.756,2529.938,5449064300,2.36,0.2351,129747,-0.55
5/8/2013,2542.266,2562.007,2531.251,2542.798,5955429400,2.11,0.2351,129747,-0.55
5/9/2013,2542.374,2543.305,2507.792,2527.794,6024014500,2.11,0.2351,129747,-0.55
5/10/2013,2519.517,2546.975,2515.158,2540.836,4881672800,2.14,0.2351,129747,-0.55
5/13/2013,2542.412,2547.602,2516.728,2530.768,5409214700,2.1573,0.2351,129747,-0.55
5/14/2013,2525.998,2526.145,2479.872,2493.338,5488006400,2.24,0.2351,129747,-0.55
5/15/2013,2493.968,2507.43,2491.927,2506.925,4418966000,2.2445,0.2351,129747,-0.55
5/16/2013,2501.117,2553.058,2487.763,2552.709,7079618200,2.702,0.2351,129747,-0.55
5/17/2013,2550.452,2598.706,2547.776,2592.048,8185080100,2.8439,0.2351,129747,-0.55
5/20/2013,2597.151,2627.616,2590.053,2609.607,8633780300,2.957,0.2351,129747,-0.55
5/21/2013,2607.393,2617.4,2594.249,2614.853,7150599400,3.36,0.2351,129747,-0.55
5/22/2013,2613.411,2630.068,2603.75,2618.034,7419181700,3.424,0.2351,129747,-0.55
5/23/2013,2604.93,2624.076,2579.347,2582.849,8482537000,3.681,0.2351,129747,-0.55
5/24/2013,2591.419,2608.35,2572.884,2597.228,6073966900,3.504,0.2351,129747,-0.55
5/27/2013,2593.522,2611.972,2589.739,2599.587,6419508000,3.56,0.2351,129747,-0.55
5/28/2013,2600.632,2644.359,2585.901,2644.359,8419611200,3.35,0.2351,129747,-0.55
5/29/2013,2648.927,2661.229,2640.881,2642.561,7927770900,3.05,0.2351,129747,-0.55
5/30/2013,2633.955,2647.443,2623.581,2634.323,7014636800,3.39,0.2351,129747,-0.55
5/31/2013,2638.71,2645.565,2604.746,2606.426,6252853300,4.501,-0.5597,129747,-0.62
6/3/2013,2605.969,2625.936,2596.051,2602.623,5977446800,4.599,-0.5597,129747,-0.62
6/4/2013,2600.499,2600.499,2556.056,2565.666,6631575000,4.517,-0.5597,129747,-0.62
6/5/2013,2565.329,2570.027,2545.19,2560.539,4563719300,4.623,-0.5597,129747,-0.62
6/6/2013,2552.817,2557.678,2525.306,2527.845,5249652900,5.982,-0.5597,129747,-0.62
6/7/2013,2526.913,2538.891,2475.687,2484.16,6103089400,8.294,-0.5597,129747,-0.62
6/13/2013,2448.717,2448.717,2375.204,2399.937,6973006600,6.691,-0.5597,129747,-0.62
6/14/2013,2404.423,2420.356,2396.487,2416.771,5596453400,6.968,-0.5597,129747,-0.62
6/17/2013,2422.762,2427.532,2394.385,2403.839,5039571100,4.813,-0.5597,129747,-0.62
6/18/2013,2413.088,2424.202,2393.321,2418.745,4863037900,5.596,-0.5597,129747,-0.62
6/19/2013,2408.28,2408.28,2366.346,2400.765,5434626000,7.66,-0.5597,129747,-0.62
6/20/2013,2386.104,2386.104,2320.226,2321.466,5520102000,13.444,-0.5597,129747,-0.62
6/21/2013,2283.151,2332.842,2269.565,2317.394,5870579800,8.492,-0.5597,129747,-0.62
6/24/2013,2308.069,2308.069,2164.325,2171.21,8659725900,6.489,-0.5597,129747,-0.62
6/25/2013,2146.053,2169.211,2023.171,2165.421,10755488200,5.736,-0.5597,129747,-0.62
6/26/2013,2170.326,2181.021,2131.86,2168.297,7925642600,5.553,-0.5597,129747,-0.62
6/27/2013,2172.848,2200.213,2153.175,2160.735,7540675300,5.561,-0.5597,129747,-0.62
6/28/2013,2149.03,2227.461,2139.372,2200.639,7945132700,4.941,-0.5597,129747,-0.62
7/1/2013,2187.092,2213.965,2166.353,2213.317,5772622700,4.456,0.0049,143967,-0.55
7/2/2013,2211.803,2226.113,2191.801,2221.984,6183885000,3.786,0.0049,143967,-0.55
7/3/2013,2211.044,2211.044,2169.137,2203.828,6583602200,3.4,0.0049,143967,-0.55
7/4/2013,2187.181,2245.908,2176.08,2221.979,7258114500,3.348,0.0049,143967,-0.55
7/5/2013,2227.35,2252.033,2225.047,2226.849,6182177500,3.38,0.0049,143967,-0.55
7/8/2013,2194.423,2205.214,2162.189,2163.619,5478249300,3.256,0.0049,143967,-0.55
7/9/2013,2160.699,2174.786,2149.787,2162.669,4149443300,3.249,0.0049,143967,-0.55
7/10/2013,2163.098,2224.135,2157.468,2224.065,6114978100,3.251,0.0049,143967,-0.55
7/11/2013,2232.157,2351.223,2232.157,2326.688,12579319200,3.3547,0.0049,143967,-0.55
7/12/2013,2319.023,2331.986,2274.073,2275.373,8973308200,3.3,0.0049,143967,-0.55
7/15/2013,2289.762,2336.04,2274.673,2307.297,7475788400,3.2998,0.0049,143967,-0.55
7/16/2013,2300.83,2317.848,2281.942,2317.848,6562415700,3.013,0.0049,143967,-0.55
7/17/2013,2311.443,2326.925,2281.609,2282.836,6765524800,2.968,0.0049,143967,-0.55
7/18/2013,2272.947,2282.435,2241.93,2245.328,5714429200,2.998,0.0049,143967,-0.55
7/19/2013,2248.133,2257.916,2188.752,2190.478,7053528200,3.04,0.0049,143967,-0.55
7/22/2013,2170.089,2203.058,2159.813,2202.189,5328349500,3.1035,0.0049,143967,-0.55
7/23/2013,2211.587,2276.742,2206.756,2265.845,7480973100,3.1355,0.0049,143967,-0.55
7/24/2013,2253.376,2265.578,2217.192,2249.151,6959230700,3.23,0.0049,143967,-0.55
7/25/2013,2255.223,2268.839,2227.853,2237.683,6577431600,3.3495,0.0049,143967,-0.55
7/26/2013,2226.429,2238.42,2209.806,2224.008,4894109800,3.55,0.0049,143967,-0.55
7/29/2013,2205.083,2205.083,2169.017,2175.97,5460092500,3.703,0.0049,143967,-0.55
7/30/2013,2184.007,2221.589,2162.979,2189.388,5519362300,3.641,0.0049,143967,-0.55
7/31/2013,2211.75,2235.384,2187.21,2193.021,4832705500,3.699,0.1036,143967,-0.33
8/1/2013,2206.004,2245.56,2200.626,2245.364,6260399700,3.549,0.1036,143967,-0.33
8/2/2013,2263.495,2274.71,2244.252,2247.263,6089089300,3.2539,0.1036,143967,-0.33
8/5/2013,2249.976,2278.329,2243.22,2278.329,5534215100,3.1,0.1036,143967,-0.33
8/6/2013,2270.672,2302.484,2256.715,2293.641,7374689500,3.1,0.1036,143967,-0.33
8/7/2013,2292.379,2313.879,2276.862,2280.623,7304869500,3.1005,0.1036,143967,-0.33
8/8/2013,2277.253,2297.628,2267.073,2276.782,5309843000,3.1641,0.1036,143967,-0.33
8/9/2013,2288.51,2301.59,2258.334,2286.01,6460001700,2.914,0.1036,143967,-0.33
8/12/2013,2296.22,2352.89,2293.176,2352.794,9786321600,2.9645,0.1036,143967,-0.33
8/13/2013,2352.883,2360.827,2340.733,2359.068,7839363600,3.2253,0.1036,143967,-0.33
8/14/2013,2362.619,2386.599,2340.833,2349.08,7594212800,3.435,0.1036,143967,-0.33
8/15/2013,2348.839,2362.089,2319.784,2321.576,6195185300,3.283,0.1036,143967,-0.33
8/16/2013,2314.261,2423.081,2295.023,2304.144,12036956300,3.209,0.1036,143967,-0.33
8/19/2013,2286.203,2340.194,2284.077,2331.43,7248322400,3.403,0.1036,143967,-0.33
8/20/2013,2325.862,2353.409,2303.666,2312.465,7308634500,3.854,0.1036,143967,-0.33
8/21/2013,2320.584,2321.642,2291.053,2308.589,5500738400,3.517,0.1036,143967,-0.33
8/22/2013,2302.668,2329.143,2297.016,2303.932,5533810400,3.357,0.1036,143967,-0.33
8/23/2013,2314.866,2321.037,2251.92,2286.929,6896713300,3.265,0.1036,143967,-0.33
8/26/2013,2294.759,2336.381,2288.496,2335.616,7037104300,3.037,0.1036,143967,-0.33
8/27/2013,2332.8,2345.105,2322.461,2340.881,6599033300,3.006,0.1036,143967,-0.33
8/28/2013,2326.096,2345.358,2307.043,2328.056,8925617400,3.098,0.1036,143967,-0.33
8/29/2013,2338.564,2342.32,2308.145,2318.311,6608541500,2.957,0.1036,143967,-0.33
8/30/2013,2315.913,2334.413,2303.609,2313.91,8765451500,3.034,0.1036,143967,-0.33
9/2/2013,2319.957,2329.867,2297.449,2320.344,7951024900,3.0188,0.465,143967,0.14
9/3/2013,2326.231,2354.856,2321.304,2354.502,8055400500,3.0006,0.465,143967,0.14
9/4/2013,2352.537,2360.663,2345.437,2350.699,7872576300,3.005,0.465,143967,0.14
9/5/2013,2350.927,2351.218,2336.754,2341.735,6295138300,2.89,0.465,143967,0.14
9/6/2013,2336.767,2361.178,2335.932,2357.782,7334011600,2.95,0.465,143967,0.14
9/9/2013,2374.26,2449.249,2372.686,2440.609,14988964000,2.92,0.465,143967,0.14
9/10/2013,2446.454,2475.195,2435.826,2474.894,15485599200,2.8955,0.465,143967,0.14
9/11/2013,2483.791,2504.469,2471.624,2482.889,16691497400,3.014,0.465,143967,0.14
9/12/2013,2480.468,2527.383,2469.718,2507.455,14517317500,2.967,0.465,143967,0.14
9/13/2013,2502.54,2515.781,2481.454,2488.902,11077504900,2.979,0.465,143967,0.14
9/16/2013,2501.077,2503.694,2467.129,2478.39,10538328200,3.008,0.465,143967,0.14
9/17/2013,2480.81,2481.71,2426.462,2427.322,9945998200,3.493,0.465,143967,0.14
9/18/2013,2426.04,2439.626,2407.243,2432.51,7104075900,3.557,0.465,143967,0.14
9/23/2013,2441.516,2473.163,2439.993,2472.288,8012835200,3.815,0.465,143967,0.14
